tool,refName,refLen,pufferfishK,lisaK,lisaLeafNodes,queryLen,threads,queryTime(ms),size(MB),NUM_IPBWT_BYTES,ipbwtSize(MB),rmiParamSize(MB),trainingDataSize(MB)
LISA,Ecoli,4639675,,16,4194304,32,1,1.361,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,32,2,1.454,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,32,4,1.632,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,32,8,10.993,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,32,16,27.529,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,64,1,2.608,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,64,2,3.019,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,64,4,3.061,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,64,8,22.608,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,64,16,54.474,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,96,1,3.929,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,96,2,4.259,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,96,4,4.668,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,96,8,33.872,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,96,16,80.65,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,128,1,5.412,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,128,2,5.832000000000001,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,128,4,6.673,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,128,8,42.889,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,4194304,128,16,107.947,153.24738883972168,10,44.24738883972168,109.0,41.0
LISA,Ecoli,4639675,,16,16777216,32,1,1.862,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,32,2,1.47,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,32,4,1.626,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,32,8,12.064,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,32,16,30.139,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,64,1,2.639,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,64,2,2.6740000000000004,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,64,4,3.08,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,64,8,22.118,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,64,16,57.253,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,96,1,3.846,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,96,2,4.105,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,96,4,4.633,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,96,8,32.764,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,96,16,84.198,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,128,1,5.258,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,128,2,5.643,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,128,4,6.19,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,128,8,44.166,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,16777216,128,16,114.378,478.2473888397217,10,44.24738883972168,434.0,41.0
LISA,Ecoli,4639675,,16,67108864,32,1,1.953,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,32,2,1.482,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,32,4,1.52,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,32,8,10.958,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,32,16,27.018,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,64,1,2.565,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,64,2,2.766,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,64,4,3.128,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,64,8,23.796000000000003,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,64,16,53.528,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,96,1,3.886,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,96,2,4.281,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,96,4,4.494,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,96,8,33.055,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,96,16,79.908,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,128,1,5.327,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,128,2,5.632,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,128,4,6.127,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,128,8,42.373,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Ecoli,4639675,,16,67108864,128,16,106.106,1785.0473888397216,10,44.24738883972168,1740.8,41.0
LISA,Pseudomonas,6264404,,4,256,32,1,17.069999999999997,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,32,2,17.767000000000003,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,32,4,52.697,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,32,8,139.41,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,32,16,333.46500000000003,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,64,1,33.493,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,64,2,43.569,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,64,4,122.969,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,64,8,288.353,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,64,16,687.179,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,96,1,50.242,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,96,2,77.41499999999999,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,96,4,194.53500000000005,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,96,8,433.025,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,96,16,1052.6660000000002,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,128,1,68.33200000000001,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,128,2,112.735,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,128,4,270.8,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,128,8,574.321,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,256,128,16,1411.609,59.78888702392578,10,59.74201202392578,0.046875,54.0
LISA,Pseudomonas,6264404,,4,1024,32,1,15.606,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,32,2,15.021,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,32,4,41.6,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,32,8,119.161,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,32,16,310.056,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,64,1,31.082,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,64,2,32.544999999999995,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,64,4,99.838,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,64,8,242.378,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,64,16,620.052,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,96,1,44.568000000000005,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,96,2,64.17200000000001,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,96,4,165.353,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,96,8,363.536,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,96,16,918.844,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,128,1,58.734,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,128,2,92.731,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,128,4,227.843,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,128,8,484.078,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,1024,128,16,1228.2869999999998,59.85919952392578,10,59.74201202392578,0.1171875,54.0
LISA,Pseudomonas,6264404,,4,4096,32,1,13.812,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,32,2,13.476,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,32,4,37.248000000000005,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,32,8,112.153,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,32,16,249.733,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,64,1,26.736,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,64,2,25.663,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,64,4,87.438,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,64,8,221.828,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,64,16,496.067,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,96,1,38.912,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,96,2,51.485,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,96,4,134.989,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,96,8,329.562,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,96,16,768.755,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,128,1,52.354,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,128,2,74.632,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,128,4,178.278,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,128,8,429.502,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,4096,128,16,985.69,60.07013702392578,10,59.74201202392578,0.328125,54.0
LISA,Pseudomonas,6264404,,4,16384,32,1,11.468,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,32,2,11.858,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,32,4,23.878,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,32,8,92.759,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,32,16,205.951,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,64,1,22.139,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,64,2,22.856,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,64,4,68.383,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,64,8,181.326,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,64,16,414.057,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,96,1,33.262,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,96,2,39.063,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,96,4,115.784,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,96,8,269.185,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,96,16,635.735,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,128,1,43.588,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,128,2,60.162,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,128,4,153.826,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,128,8,335.759,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,16384,128,16,824.75,60.39826202392578,10,59.74201202392578,0.65625,54.0
LISA,Pseudomonas,6264404,,4,65536,32,1,9.568,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,32,2,9.723,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,32,4,18.324,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,32,8,72.985,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,32,16,172.61399999999998,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,64,1,18.616,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,64,2,18.988000000000003,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,64,4,52.511,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,64,8,139.69,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,64,16,354.059,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,96,1,29.188,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,96,2,28.193,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,96,4,84.417,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,96,8,218.213,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,96,16,532.263,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,128,1,37.533,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,128,2,45.644,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,128,4,116.852,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,128,8,274.723,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,65536,128,16,653.697,61.54201202392578,10,59.74201202392578,1.8,54.0
LISA,Pseudomonas,6264404,,4,262144,32,1,7.782,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,32,2,7.439,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,32,4,9.557,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,32,8,61.053,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,32,16,146.749,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,64,1,15.055,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,64,2,15.645,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,64,4,36.627,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,64,8,110.198,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,64,16,298.13800000000003,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,96,1,22.272,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,96,2,22.151,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,96,4,61.969,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,96,8,168.584,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,96,16,404.23,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,128,1,30.235000000000003,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,128,2,29.892,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,128,4,86.514,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,128,8,237.869,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,262144,128,16,577.071,66.54201202392578,10,59.74201202392578,6.8,54.0
LISA,Pseudomonas,6264404,,4,1048576,32,1,6.554,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,32,2,6.595,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,32,4,7.875999999999999,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,32,8,55.287000000000006,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,32,16,122.575,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,64,1,13.092,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,64,2,13.22,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,64,4,30.702,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,64,8,101.857,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,64,16,243.924,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,96,1,19.594,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,96,2,19.24,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,96,4,58.237,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,96,8,154.149,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,96,16,364.717,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,128,1,26.23,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,128,2,25.936,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,128,4,74.094,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,128,8,214.747,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,1048576,128,16,494.166,87.74201202392578,10,59.74201202392578,28.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,32,1,5.431,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,32,2,5.629,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,32,4,5.787999999999999,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,32,8,48.075,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,32,16,114.534,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,64,1,10.176,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,64,2,10.288,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,64,4,22.649,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,64,8,93.95,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,64,16,215.819,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,96,1,15.499,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,96,2,15.67,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,96,4,43.767,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,96,8,130.333,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,96,16,349.309,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,128,1,21.567,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,128,2,21.681,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,128,4,65.60199999999999,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,128,8,178.628,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,4194304,128,16,433.824,168.74201202392578,10,59.74201202392578,109.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,32,1,4.937,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,32,2,5.186999999999999,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,32,4,5.585999999999999,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,32,8,41.74,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,32,16,107.104,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,64,1,9.494000000000002,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,64,2,10.115,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,64,4,22.142,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,64,8,82.991,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,64,16,220.165,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,96,1,13.898,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,96,2,14.786,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,96,4,41.908,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,96,8,121.826,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,96,16,329.983,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,128,1,19.011,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,128,2,20.144,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,128,4,59.365,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,128,8,164.03,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,16777216,128,16,450.554,493.7420120239258,10,59.74201202392578,434.0,54.0
LISA,Pseudomonas,6264404,,4,67108864,32,1,6.175,1800.5420120239255,10,59.74201202392578,1740.8,54.0
LISA,Pseudomonas,6264404,,4,67108864,32,2,5.357,1800.5420120239255,10,59.74201202392578,1740.8,54.0
LISA,Pseudomonas,6264404,,4,67108864,32,4,5.684,1800.5420120239255,10,59.74201202392578,1740.8,54.0
